,SHELL ID#,Molding Date,Inspection date,Mold station #,Number of ribs,Mold type,Shell diameter,Tank Type,Resin Type,Total Sprayers Worked,Rework
761,91008491 A,2023-04-08,2023-04-10,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.37
762,91008491 B,2023-04-07,2023-04-11,5.0,13.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.03
763,91008726 A,2023-04-06,2023-04-11,4.0,8.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
764,90400115 B,2023-04-10,2023-04-11,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
765,90400115 A,2023-04-10,2023-04-11,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
766,91008269 A,2023-04-10,2023-04-11,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
767,908221377 D,2023-04-10,2023-04-11,1.0,11.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
768,908221377 B,2023-04-10,2023-04-11,1.0,6.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.3
769,91008714 C,2023-04-10,2023-04-12,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.22
770,91008269 B,2023-04-10,2023-04-12,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.3971
771,91008614 A,2023-04-11,2023-04-12,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.18
772,91008614 B,2023-04-11,2023-04-12,5.0,13.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.26
773,91008714 A,2023-04-11,2023-04-12,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.52
774,91008333 B,2023-04-11,2023-04-13,2.0,6.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.56
775,91008714 B,2023-04-11,2023-04-13,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.09029999999999999
776,91008333 C,2023-04-10,2023-04-13,5.0,15.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0174
777,91008615 C,2023-04-12,2023-04-13,2.0,9.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.26
778,908221377 C,2023-04-10,2023-04-13,1.0,2.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
779,91008615 D,2023-04-12,2023-04-13,5.0,9.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.17
780,91008641 D,2023-04-12,2023-04-13,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.26
781,91008641 A,2023-04-12,2023-04-13,5.0,4.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.85
782,908221521 D,2023-04-12,2023-04-13,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.42
783,908221521 B,2023-04-12,2023-04-13,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.78
784,908221521 A,2023-04-12,2023-04-14,1.0,5.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.51
785,91008333 A,2023-04-11,2023-04-14,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.0275
786,908221521 C,2023-04-12,2023-04-14,1.0,2.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0109
787,91008615 A,2023-04-12,2023-04-14,3.0,4.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.28
788,91008641 B,2023-04-12,2023-04-14,2.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.31
789,91008713 B,2023-04-13,2023-04-14,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.15
790,91008641 C,2023-04-12,2023-04-14,4.0,9.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.51
791,9.08061E+11,2023-04-13,2023-04-14,,,02-Steel,8.0,06-DW-Non UL,10-DION 490-27 WINTER,0,0.0
792,91008713 A,2023-04-13,2023-04-15,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0222
793,908061101432 B,2023-04-14,2023-04-15,,,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
794,91008712 C,2023-04-14,2023-04-15,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0148
795,91008712 A,2023-04-14,2023-04-15,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0279
796,908221324 B,2023-04-13,2023-04-15,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
797,91008713 C,2023-04-13,2023-04-16,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0481
798,908221324 A,2023-04-14,2023-04-16,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.63
799,91009716 B,2023-04-13,2023-04-16,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.32
800,908221463 A,2023-04-13,2023-04-17,1.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.2
801,91008716 C,2023-04-12,2023-04-17,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.18
802,908221325 A,2023-04-11,2023-04-17,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.16
803,908221325 B,2023-04-12,2023-04-17,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.23
804,91008689 A,2023-04-14,2023-04-17,4.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
805,908221463 B,2023-04-15,2023-04-17,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.23
806,91008689 C,2023-04-14,2023-04-17,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.2
807,91008716 A,2023-04-13,2023-04-17,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.67
808,91008689 B,2023-04-15,2023-04-17,5.0,6.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.45
809,91008811 A,2023-04-15,2023-04-17,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.67
810,91008712 B,2023-04-15,2023-04-18,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.67
811,90400114 B,2023-04-17,2023-04-18,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
812,90400114 A,2023-04-17,2023-04-18,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
813,908221460 A,2023-04-17,2023-04-18,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.21
814,908221460 B,2023-04-17,2023-04-18,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.23
815,908221465 A,2023-04-17,2023-04-18,1.0,6.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.3
816,908221465 B,2023-04-17,2023-04-18,1.0,6.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.6
817,91008688 B,2023-04-18,2023-04-18,3.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.4
818,91008613 A,2023-04-14,2023-04-18,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
819,91008917 A,2023-04-18,2023-04-19,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.43
820,91008613 B,2023-04-10,2023-04-19,5.0,13.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.13
821,908221464 B,2023-04-18,2023-04-19,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.11
822,91008917 B,2023-04-16,2023-04-19,5.0,13.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.33
823,908221464 A,2023-04-18,2023-04-19,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.1
824,91008688 A,2023-04-17,2023-04-19,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.44
825,91008811 B,2023-04-11,2023-04-19,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.56
826,908221507 A,2004-04-18,2023-04-19,1.0,5.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
827,908221507 B ,2023-04-18,2023-04-19,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.58
828,91008513 B,2023-04-19,2023-04-20,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.15
829,91008513 C,2023-04-17,2023-04-20,5.0,8.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.23
830,91008513 D,2023-04-17,2023-04-20,5.0,7.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
831,91008513 E,2023-04-17,2023-04-20,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.19
832,91008671 A,2023-04-18,2023-04-20,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.37
833,91008671 B,2023-04-18,2023-04-20,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.24
834,91008513 A,2023-04-17,2023-04-20,3.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.71
835,91008670 A,2023-04-18,2023-04-20,5.0,6.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.11
836,91008718 A,2023-04-19,2023-04-20,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.3
837,91008670 B,2023-04-19,2023-04-20,2.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.38
838,91008670 C,2023-04-19,2023-04-21,4.0,9.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.024
839,91008718 B,2023-04-19,2023-04-21,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.52
840,91008718 C,2023-04-19,2023-04-21,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.07
841,91008849 D,2023-04-14,2023-04-21,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.67
842,91008849 A,2023-04-15,2023-04-21,,,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.3
843,91008849 B,2023-04-14,2023-04-21,3.0,4.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.42
844,91008849 C,2023-04-14,2023-04-21,3.0,6.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.22
845,91008823 B,2023-04-14,2023-04-21,4.0,6.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.28
846,91008615 B,2023-04-11,2023-04-22,2.0,4.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.014199999999999999
847,91008823 A,2023-04-15,2023-04-22,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.51
848,91008711 B,2023-04-14,2023-04-22,,,02-Steel,,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
849,91008898 A,2023-04-20,2023-04-23,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0163
850,91008899 B,2023-04-20,2023-04-23,3.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.16
851,91008898 B,2023-04-19,2023-04-23,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0127
852,91008786 B,2023-04-15,2023-04-23,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.16
853,91008711 A,2023-04-18,2023-04-23,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0348
854,908221461 B,2023-04-20,2023-04-24,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
855,908221461 A,2023-04-20,2023-04-24,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
856,91008786 A,2023-04-21,2023-04-24,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.14800000000000002
857,91008668 A,2023-04-20,2023-04-24,4.0,6.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0101
858,908221531 A,2023-04-20,2023-04-24,1.0,10.0,02-Steel,8.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.0
859,908221531 B,2023-04-21,2023-04-24,1.0,9.0,02-Steel,8.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.0
860,908221532 B,2023-04-21,2023-04-24,1.0,9.0,02-Steel,8.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.0
861,908221532 A,2023-04-21,2023-04-24,1.0,10.0,02-Steel,8.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.0
862,91008920 B,2023-04-22,2023-04-24,3.0,7.0,02-Steel,10.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.61
863,91008920 A,2023-04-22,2023-04-24,5.0,8.0,02-Steel,10.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.09
864,91008823 C,2023-04-16,2023-04-24,5.0,15.0,02-Steel,10.0,02-SW-UL/ULC,10-DION 490-27 WINTER,1,0.47
865,908221467 B,2023-04-16,2023-04-25,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
866,91008900 A,2023-04-23,2023-04-25,3.0,8.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.09
867,91008668 C,2023-04-20,2023-04-25,4.0,9.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.09
868,91008971 B,2023-04-24,2023-04-25,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.16
869,908221467 A,2023-04-24,2023-04-25,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.1
870,90822533 B,2023-04-13,2023-04-25,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
871,91008971 A,2023-04-24,2023-04-25,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
872,908221533 A,2023-04-22,2023-04-25,1.0,5.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
873,91008975 B,2023-04-21,2023-04-25,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.67
874,91008975 A,2023-04-22,2023-04-25,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.52
875,90400117 B,2023-04-25,2023-04-26,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
876,90400117 A,2023-04-25,2023-04-26,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
877,91008975 C,2023-04-22,2023-04-26,,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.15
878,91008976 C,2023-04-24,2023-04-26,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.22
879,91008976 A,2023-04-25,2023-04-26,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.22
880,91008976 B,2023-04-25,2023-04-26,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.07
881,908221462 A,2023-04-25,2023-04-26,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.1
882,908221462 B,2023-04-25,2023-04-26,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.45
883,91008824 a,2023-04-19,2023-04-27,5.0,15.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.29
884,91008824 B,2023-04-13,2023-04-27,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.25
885,91008972 A,2023-04-25,2023-04-27,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.44
886,91008978 A,2023-04-26,2023-04-27,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.22
887,91008972 B,2023-04-26,2023-04-27,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.64
888,91008978 B,2023-04-26,2023-04-27,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
889,91008901 C,,2023-04-27,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.2
890,91008332 A,2023-04-28,2023-04-28,5.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.0263
891,91008901 A,2023-04-24,2023-04-28,2.0,4.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.14
892,91008901 B,2023-04-24,2023-04-28,4.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0438
893,908221228 B,2023-04-26,2023-04-26,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.73
894,91008978 C,2023-04-26,2023-04-26,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.024399999999999998
895,91008332 B,2023-04-27,2023-04-28,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.18
896,908221228 C,2023-04-27,2023-04-28,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.26
897,908221228 A,2023-04-27,2023-04-28,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.17
898,91008825 A,2023-04-24,2023-04-28,5.0,15.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.09
899,91008825 B,2023-04-24,2023-04-28,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
900,908221227 A,2023-04-27,2023-04-29,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
901,91008676 B,2023-04-27,2023-04-29,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.79
902,908221227 B,2023-04-27,2023-04-29,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0104
903,91008669 A,2023-04-21,2023-04-29,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.3
904,91008669 B,2023-04-21,2023-04-29,3.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0127
905,91008717 A,2023-04-20,2023-04-29,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.07
906,91008676 A,2023-04-27,2023-04-29,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.07
907,91008717 B,2023-04-13,2023-04-29,,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.12
908,908221227 C,2023-04-14,2023-04-29,2.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.1
909,91008973 B,2023-04-25,2023-04-30,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.16
910,91008973 A,2023-04-25,2023-04-30,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.16
911,91008990 B,2023-04-25,2023-04-30,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.0159
912,908080041923 B,2023-04-29,2023-04-30,1.0,7.0,02-Steel,8.0,04-SW-NSF,10-DION 490-27 WINTER,1,0.14
913,908080041923 A,2023-04-29,2023-04-30,1.0,8.0,02-Steel,8.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.12
914,91008990 A,2023-04-27,2023-04-30,4.0,11.0,02-Steel,10.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.0
915,908221451 B,2023-04-28,2023-05-01,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
916,908221451 C,2023-04-28,2023-05-01,1.0,2.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
917,908221451 A,2023-04-28,2023-05-01,1.0,5.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.17
918,908221451 D,2023-04-28,2023-05-01,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
919,908037071125 B,2023-04-29,2023-05-01,1.0,3.0,02-Steel,8.0,01-SW-Non UL,10-DION 490-27 WINTER,1,0.0
920,91008980 A,2023-04-29,2023-05-01,3.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
921,908037071125 C,2023-04-29,2023-05-01,1.0,6.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
922,908037071125 A,2023-04-29,2023-05-01,1.0,3.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
923,91008974 B,2023-04-25,2023-05-01,4.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.48
924,91008980 B,2023-04-25,2023-05-01,5.0,4.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0113
925,91008974 A,2023-04-25,2023-05-01,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.67
926,91008514 B,2023-04-30,2023-05-02,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.04
927,904054041123 A,2023-04-21,2023-05-02,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
928,91008514 C,2023-04-21,2023-05-02,2.0,8.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.09
929,904054041123 B,2023-04-21,2023-05-02,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
930,91008514 E,2023-04-21,2023-05-02,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.09
931,91008514 A,2029-04-21,2023-05-02,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.18
932,91008515 D,2029-04-21,2023-05-02,2.0,7.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.15
933,908221456 A,2023-05-01,2023-05-02,1.0,8.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.37
934,908221456 B,2023-05-01,2023-05-02,1.0,7.0,02-Steel,8.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.27
935,904054041124 A,2023-05-02,2023-05-03,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
936,904054041124 B,2023-05-02,2023-05-03,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
937,91008992 B,2023-05-28,2023-05-03,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.08
938,91008999 A,2023-05-29,2023-05-03,4.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
939,91008992 A,2023-04-28,2023-05-03,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.67
940,91008999 B,2023-04-21,2023-05-03,2.0,4.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.0
941,91008677 B,2023-05-02,2023-05-03,4.0,6.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.45
942,91008677 A,2023-05-02,2023-05-03,3.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,1.0
943,91008677 C,2023-05-02,2023-05-03,5.0,9.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.17
944,91008687 B,2023-05-02,2023-05-03,2.0,6.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.9
945,91008687 A,2023-05-02,2023-05-03,5.0,5.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,1.0
946,91008687 C,2023-05-02,2023-05-03,2.0,9.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,2,0.17
947,91008994 B,2023-05-02,2023-05-03,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.07
948,91008994 A,2023-04-28,2023-05-04,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
949,91008994 C,2023-04-21,2023-05-04,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
950,91008995 B,2023-05-03,2023-05-04,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
951,91008995 A,2023-05-03,2023-05-04,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
952,91008996 A,2023-05-03,2023-05-04,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.44
953,91008979 A,2023-04-26,2023-05-04,3.0,10.0,02-Steel,10.0,05-DW-UL/ULC,10-DION 490-27 WINTER,1,0.64
